step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3285.0,284,0,283,3703,3987,0,389330.0,1370.880281690141,0.047141262648248736,283,235569.0,0.0034898708470149213,283,235569.0
3290.0,284,0,283,3703,3987,0,390745.0,1375.862676056338,0.04723584050608629,283,235981.0,0.003496872452196845,283,235981.0
3295.0,284,0,283,3703,3987,0,392160.0,1380.8450704225352,0.04745333191441097,283,236397.0,0.0035129733557948675,283,236397.0
3300.0,284,0,283,3703,3987,0,393575.0,1385.8274647887324,0.04717651565118995,283,236803.0,0.0034924806291956037,283,236803.0
3305.0,284,0,283,3703,3987,0,394990.0,1390.8098591549297,0.047477995725160364,283,237212.0,0.0035147992193648113,283,237212.0
3310.0,284,0,283,3703,3987,0,396405.0,1395.7922535211267,0.04681377016171079,283,237614.0,0.0034656265561923954,283,237614.0
3315.0,284,0,283,3703,3987,0,397820.0,1400.774647887324,0.023844857284458714,283,238016.0,0.0017652363898096656,283,238016.0
3320.0,284,0,284,3703,3987,0,399237.0,1405.7640845070423,2.4451624611602813e-05,284,238416.0,1.810155415880768e-06,284,238416.0
3325.0,284,0,284,3703,3987,0,400657.0,1410.7640845070423,0.0,284,238821.0,0.0,284,238821.0
3330.0,284,0,284,3703,3987,0,402077.0,1415.7640845070423,0.0,284,239229.0,0.0,284,239229.0
3335.0,284,0,284,3703,3987,0,403497.0,1420.7640845070423,0.0,284,239654.0,0.0,284,239654.0
3340.0,284,0,284,3703,3987,0,404917.0,1425.7640845070423,0.0,284,240080.0,0.0,284,240080.0
3345.0,284,0,284,3703,3987,0,406337.0,1430.7640845070423,0.0,284,240513.0,0.0,284,240513.0
3350.0,285,0,284,3703,3988,0,407757.0,1430.7263157894736,0.039760926595006726,284,240950.0,0.0033281684806693015,284,240950.0
3355.0,285,0,284,3703,3988,0,409177.0,1435.7087719298245,0.04152014768013547,284,241386.0,0.0034754232020114744,284,241386.0
3360.0,285,0,284,3703,3988,0,410597.0,1440.6912280701754,0.04130901330282401,284,241829.0,0.0034577503045231657,284,241829.0
3365.0,286,0,284,3703,3989,0,412017.0,1440.618881118881,0.08563336065883462,284,242259.0,0.006038538525898684,284,242259.0
3370.0,288,0,284,3703,3991,0,413437.0,1435.545138888889,0.17570239994842396,284,242683.0,0.013093639324858214,284,242683.0
3375.0,288,0,284,3703,3991,0,414857.0,1440.4756944444443,0.18231467556892872,284,243111.0,0.013614859462682174,284,243111.0
3380.0,288,0,284,3703,3991,0,416277.0,1445.40625,0.18128487106637955,284,243522.0,0.013555034799307948,284,243522.0
3385.0,288,0,284,3703,3991,0,417697.0,1450.3368055555557,0.18287728429117683,284,243924.0,0.013689893025189574,284,243924.0
3390.0,288,0,284,3703,3991,0,419117.0,1455.267361111111,0.18304359436541798,284,244326.0,0.013677466252479595,284,244326.0
3395.0,289,0,284,3703,3992,0,420537.0,1455.1453287197232,0.21606639996906302,284,244726.0,0.01615659698024878,284,244726.0
3400.0,289,0,284,3703,3992,0,421957.0,1460.0588235294117,0.22760622159708865,284,245134.0,0.01705877798565083,284,245134.0
3405.0,289,0,284,3703,3992,0,423377.0,1464.9723183391004,0.2204802179325506,284,245553.0,0.016567628312628226,284,245553.0
3410.0,289,0,285,3703,3992,0,424799.0,1469.892733564014,0.1700015257899471,285,245980.0,0.013682357276616923,285,245980.0
3415.0,289,0,285,3703,3992,0,426224.0,1474.8235294117646,0.1592922203705531,285,246401.0,0.010144528786079342,285,246401.0
3420.0,290,0,285,3703,3993,0,427649.0,1474.651724137931,0.20552261969363766,285,246802.0,0.01345352850649918,285,246802.0
3425.0,290,0,285,3703,3993,0,429074.0,1479.5655172413792,0.18819860243281045,285,247200.0,0.012063377603960423,285,247200.0
3430.0,290,0,286,3703,3993,0,430503.0,1484.4931034482759,0.13685487643797636,286,247617.0,0.007914906142571393,286,247617.0
3435.0,290,0,287,3703,3993,0,431937.0,1489.4379310344827,0.12341415549144034,287,248047.0,0.0066947183103028005,287,248047.0
3440.0,290,0,287,3703,3993,0,433372.0,1494.3862068965518,0.12313291647077294,287,248505.0,0.006712156741200916,287,248505.0
3445.0,290,0,287,3703,3993,0,434807.0,1499.3344827586207,0.12310652441641426,287,248980.0,0.0067466903308868635,287,248980.0
3450.0,291,0,287,3703,3994,0,436242.0,1499.1134020618556,0.15820473808285243,287,249458.0,0.009449995805054727,287,249458.0
3455.0,291,0,288,3703,3994,0,437680.0,1504.0549828178694,0.12377885317716227,288,249946.0,0.00683652356436311,288,249946.0
3460.0,291,0,288,3703,3994,0,439120.0,1509.0034364261169,0.12148381807700513,288,250438.0,0.00669971549929951,288,250438.0
3465.0,291,0,288,3703,3994,0,440560.0,1513.9518900343642,0.12319496013598545,288,250910.0,0.006797881822283106,288,250910.0
3470.0,291,0,288,3703,3994,0,442000.0,1518.9003436426117,0.12213028788555359,288,251365.0,0.0067306251033966156,288,251365.0
3475.0,291,0,288,3703,3994,0,443440.0,1523.8487972508592,0.1238946472926549,288,251796.0,0.0068480219951317185,288,251796.0
3480.0,290,0,288,3704,3994,0,444880.0,1534.0689655172414,0.06659606752328022,288,252206.0,0.005387742422971987,288,252206.0
3485.0,290,0,289,3704,3994,0,446323.0,1539.0448275862068,0.04298193121023217,289,252604.0,0.0033500652987556645,289,252604.0
3490.0,290,0,289,3704,3994,0,447768.0,1544.0275862068966,0.04381670033958076,289,252990.0,0.0034151240234329104,289,252990.0
3495.0,290,0,289,3704,3994,0,449213.0,1549.010344827586,0.04381306227085287,289,253375.0,0.003414840468171669,289,253375.0
3500.0,290,0,289,3704,3994,0,450658.0,1553.9931034482759,0.043155979041851644,289,253755.0,0.0033636266455112284,289,253755.0
3505.0,290,0,289,3704,3994,0,452103.0,1558.9758620689656,0.0020082768635017634,289,254138.0,0.00015652740870708364,289,254138.0
3510.0,290,0,290,3704,3994,0,453552.0,1563.9724137931034,0.0,290,254542.0,0.0,290,254542.0
3515.0,291,0,290,3704,3995,0,455002.0,1563.5807560137457,0.041345908866612775,290,254944.0,0.003340066545120869,290,254944.0
3520.0,291,0,290,3704,3995,0,456452.0,1568.5635738831616,0.04148952137297318,290,255352.0,0.003351668063653279,290,255352.0
3525.0,291,0,290,3704,3995,0,457902.0,1573.5463917525774,0.041774911166920316,290,255753.0,0.0033747228453526483,290,255753.0
3530.0,291,0,290,3704,3995,0,459352.0,1578.5292096219932,0.04118274510907807,290,256140.0,0.003326885608412571,290,256140.0
3535.0,291,0,290,3704,3995,0,460802.0,1583.5120274914088,0.041619060071613555,290,256532.0,0.0033621326509724997,290,256532.0
3540.0,291,0,290,3704,3995,0,462252.0,1588.4948453608247,0.04118400833733595,290,256909.0,0.00332698765639165,290,256909.0
3545.0,291,0,290,3704,3995,0,463702.0,1593.4776632302405,0.040956955074063287,290,257282.0,0.0033086455028532146,290,257282.0
3550.0,291,0,290,3704,3995,0,465152.0,1598.4604810996564,0.04088922335765562,290,257669.0,0.003303173898860987,290,257669.0
3555.0,291,0,290,3704,3995,0,466602.0,1603.4432989690722,0.04238135714659292,290,258063.0,0.003423713664121738,290,258063.0
3560.0,291,0,290,3704,3995,0,468052.0,1608.426116838488,0.04157011061000402,290,258456.0,0.003358178342950124,290,258456.0
3565.0,291,0,290,3704,3995,0,469502.0,1613.4089347079039,0.04117140291669253,290,258852.0,0.003325969346601579,290,258852.0
3570.0,291,0,290,3704,3995,0,470952.0,1618.3917525773195,0.02406185299173046,290,259264.0,0.0019438003032071088,290,259264.0
3575.0,291,0,291,3704,3995,0,472404.0,1623.381443298969,4.5410367179157116e-05,291,259682.0,3.6684076459916782e-06,291,259682.0
3580.0,291,0,291,3704,3995,0,473859.0,1628.381443298969,0.0,291,260106.0,0.0,291,260106.0
3585.0,291,0,291,3704,3995,0,475314.0,1633.381443298969,0.0,291,260524.0,0.0,291,260524.0
3590.0,291,0,291,3704,3995,0,476769.0,1638.381443298969,0.0,291,260964.0,0.0,291,260964.0
3595.0,291,0,291,3704,3995,0,478224.0,1643.381443298969,0.0,291,261393.0,0.0,291,261393.0
3600.0,291,0,291,3704,3995,0,479679.0,1648.381443298969,0.0,291,261795.0,0.0,291,261795.0
3605.0,291,0,291,3704,3995,0,481134.0,1653.381443298969,0.0,291,262164.0,0.0,291,262164.0
3610.0,291,0,291,3704,3995,0,482589.0,1658.381443298969,0.0,291,262521.0,0.0,291,262521.0
3615.0,291,0,291,3704,3995,0,484044.0,1663.381443298969,0.0,291,262889.0,0.0,291,262889.0
3620.0,291,0,291,3704,3995,0,485499.0,1668.381443298969,0.0,291,263290.0,0.0,291,263290.0
3625.0,291,0,291,3704,3995,0,486954.0,1673.381443298969,0.0,291,263694.0,0.0,291,263694.0
3630.0,291,0,291,3704,3995,0,488409.0,1678.381443298969,0.0,291,264085.0,0.0,291,264085.0
3635.0,292,0,291,3704,3996,0,489864.0,1677.6164383561643,0.04310585561045764,291,264418.0,0.0032660211893140636,291,264418.0
3640.0,292,0,291,3704,3996,0,491319.0,1682.599315068493,0.04519211066160885,291,264733.0,0.0034240914353833767,291,264733.0
3645.0,292,0,291,3704,3996,0,492774.0,1687.5821917808219,0.04462656196429775,291,265046.0,0.003381241247100398,291,265046.0
3650.0,292,0,291,3704,3996,0,494229.0,1692.5650684931506,0.04494383539296136,291,265353.0,0.0034052802489053006,291,265353.0
3655.0,292,0,291,3704,3996,0,495684.0,1697.5479452054794,0.045031143508685915,291,265648.0,0.003411895363068266,291,265648.0
3660.0,292,0,291,3704,3996,0,497139.0,1702.5308219178082,0.044532628029068426,291,265935.0,0.0033741241114233554,291,265935.0
3665.0,292,0,291,3704,3996,0,498594.0,1707.513698630137,0.04488191127017713,291,266220.0,0.003400588415411247,291,266220.0
3670.0,292,0,291,3704,3996,0,500049.0,1712.4965753424658,0.0445305250923292,291,266505.0,0.0033739647772481527,291,266505.0
3675.0,292,0,291,3704,3996,0,501504.0,1717.4794520547946,0.04494334825145244,291,266790.0,0.003405243339430526,291,266790.0
3680.0,292,0,291,3704,3996,0,502959.0,1722.4623287671234,0.04511647512108966,291,267075.0,0.0034183607225949974,291,267075.0
3685.0,292,0,291,3704,3996,0,504414.0,1727.445205479452,0.03693610917235742,291,267360.0,0.0027985551730579867,291,267360.0
3690.0,292,0,292,3704,3996,0,505872.0,1732.4383561643835,7.2534394226107e-07,292,267695.0,5.4957468107662974e-08,292,267695.0
3695.0,292,0,286,3704,3996,0,503565.0,1724.5376712328766,0.017590617088039648,286,267087.0,0.001067542714636874,286,267087.0
3700.0,292,0,257,3704,3996,0,486791.0,1667.0924657534247,0.2745385998207077,257,256755.0,0.008165578531462341,257,256755.0
3705.0,292,0,245,3704,3996,0,479193.0,1641.0719178082193,0.5525333480178729,245,256872.0,0.018145373695241218,245,256872.0
3710.0,292,0,261,3704,3996,0,479852.0,1643.3287671232877,0.549019871612496,261,257016.0,0.006608859899098467,261,257016.0
3715.0,292,0,277,3704,3996,0,481211.0,1647.9828767123288,0.5450037076865407,277,257240.0,0.00028372315347091647,277,257240.0
3720.0,292,0,280,3704,3996,0,482608.0,1652.7671232876712,0.5413990900348549,280,257497.0,6.224020731178264e-06,280,257497.0
3725.0,292,0,280,3704,3996,0,484008.0,1657.5616438356165,0.5415512607254727,280,257753.0,0.0,280,257753.0
3730.0,292,0,280,3704,3996,0,485408.0,1662.3561643835617,0.542636127676938,280,258003.0,0.0,280,258003.0
3735.0,292,0,280,3704,3996,0,486808.0,1667.150684931507,0.5418254168428699,280,258253.0,0.0,280,258253.0
3740.0,292,0,280,3704,3996,0,488208.0,1671.945205479452,0.5463777015417898,280,258501.0,0.0,280,258501.0
3745.0,292,0,280,3704,3996,0,489608.0,1676.7397260273972,0.5427651879064479,280,258746.0,0.0,280,258746.0
3750.0,292,0,280,3704,3996,0,491008.0,1681.5342465753424,0.54552571822318,280,258988.0,0.0,280,258988.0
3755.0,292,0,280,3704,3996,0,492408.0,1686.3287671232877,0.5445131310338768,280,259228.0,0.0,280,259228.0
3760.0,289,0,280,3707,3996,0,493808.0,1708.6782006920416,0.4002234116225875,280,259468.0,0.0,280,259468.0
3765.0,283,0,280,3713,3996,0,495208.0,1749.851590106007,0.1283538481590753,280,259708.0,0.0,280,259708.0
3770.0,280,0,280,3716,3996,0,496608.0,1773.6,0.0,280,259948.0,0.0,280,259948.0
3775.0,280,0,280,3716,3996,0,498008.0,1778.6,0.0,280,260185.0,0.0,280,260185.0
3780.0,280,0,280,3716,3996,0,499408.0,1783.6,0.0,280,260417.0,0.0,280,260417.0
3785.0,280,0,280,3716,3996,0,500808.0,1788.6,0.0,280,260635.0,0.0,280,260635.0
3790.0,280,0,280,3716,3996,0,502208.0,1793.6,0.0,280,260847.0,0.0,280,260847.0
3795.0,280,0,280,3716,3996,0,503608.0,1798.6,0.0,280,261057.0,0.0,280,261057.0
3800.0,280,0,280,3716,3996,0,505008.0,1803.6,0.0,280,261267.0,0.0,280,261267.0
3805.0,280,0,280,3716,3996,0,506408.0,1808.6,0.0,280,261477.0,0.0,280,261477.0
3810.0,280,0,280,3716,3996,0,507808.0,1813.6,0.0,280,261687.0,0.0,280,261687.0
3815.0,280,0,280,3716,3996,0,509208.0,1818.6,0.0,280,261897.0,0.0,280,261897.0
3820.0,280,0,280,3716,3996,0,510608.0,1823.6,0.0,280,262106.0,0.0,280,262106.0
3825.0,280,0,280,3716,3996,0,512008.0,1828.6,0.0,280,262307.0,0.0,280,262307.0
3830.0,280,0,280,3716,3996,0,513408.0,1833.6,0.0,280,262502.0,0.0,280,262502.0
3835.0,280,0,280,3716,3996,0,514808.0,1838.6,0.0,280,262697.0,0.0,280,262697.0
3840.0,280,0,280,3716,3996,0,516208.0,1843.6,0.0,280,262892.0,0.0,280,262892.0
3845.0,280,0,280,3716,3996,0,517608.0,1848.6,3.5790627025614883e-07,280,263087.0,2.308888000289969e-08,280,263087.0
3850.0,280,0,280,3716,3996,0,519008.0,1853.6,0.0,280,263282.0,0.0,280,263282.0
3855.0,280,0,280,3716,3996,0,520408.0,1858.6,0.0,280,263472.0,0.0,280,263472.0
3860.0,280,0,280,3716,3996,0,521808.0,1863.6,0.0,280,263657.0,0.0,280,263657.0
3865.0,280,0,280,3716,3996,0,523208.0,1868.6,0.0,280,263841.0,0.0,280,263841.0
3870.0,280,0,280,3716,3996,0,524608.0,1873.6,0.0,280,264021.0,0.0,280,264021.0
3875.0,280,0,280,3716,3996,0,526008.0,1878.6,0.0,280,264201.0,0.0,280,264201.0
3880.0,280,0,280,3716,3996,0,527408.0,1883.6,0.0,280,264384.0,0.0,280,264384.0
3885.0,280,0,280,3716,3996,0,528808.0,1888.6,0.0,280,264582.0,0.0,280,264582.0
3890.0,280,0,280,3716,3996,0,530208.0,1893.6,0.0,280,264782.0,0.0,280,264782.0
3895.0,280,0,280,3716,3996,0,531608.0,1898.6,0.0,280,264971.0,0.0,280,264971.0
3900.0,280,0,280,3716,3996,0,533008.0,1903.6,0.0,280,265148.0,0.0,280,265148.0
3905.0,280,0,280,3716,3996,0,534408.0,1908.6,0.0,280,265323.0,0.0,280,265323.0
3910.0,280,0,280,3716,3996,0,535808.0,1913.6,0.0,280,265498.0,0.0,280,265498.0
3915.0,280,0,280,3716,3996,0,537208.0,1918.6,0.0,280,265673.0,0.0,280,265673.0
3920.0,280,0,280,3716,3996,0,538608.0,1923.6,0.0,280,265869.0,0.0,280,265869.0
3925.0,280,0,280,3716,3996,0,540008.0,1928.6,0.0,280,266112.0,0.0,280,266112.0
3930.0,280,0,280,3716,3996,0,541408.0,1933.6,0.0,280,266372.0,0.0,280,266372.0
3935.0,280,0,280,3716,3996,0,542808.0,1938.6,0.0,280,266610.0,0.0,280,266610.0
3940.0,280,0,280,3716,3996,0,544208.0,1943.6,0.0,280,266839.0,0.0,280,266839.0
3945.0,280,0,280,3716,3996,0,545608.0,1948.6,0.0,280,267070.0,0.0,280,267070.0
3950.0,280,0,280,3716,3996,0,547008.0,1953.6,0.0,280,267305.0,0.0,280,267305.0
3955.0,281,0,280,3716,3997,0,548408.0,1951.629893238434,0.041348351121483676,280,267555.0,0.0034638621518456605,280,267555.0
3960.0,281,0,280,3716,3997,0,549808.0,1956.6120996441282,0.041802781937867226,280,267800.0,0.003501931038822037,280,267800.0
3965.0,281,0,280,3716,3997,0,551208.0,1961.594306049822,0.041520824432334555,280,268033.0,0.0034783107031773593,280,268033.0
3970.0,281,0,280,3716,3997,0,552608.0,1966.576512455516,0.04241250258525199,280,268259.0,0.0035530089709860015,280,268259.0
3975.0,281,0,280,3716,3997,0,554008.0,1971.5587188612099,0.041450050630637815,280,268453.0,0.0034723817921956546,280,268453.0
3980.0,281,0,280,3716,3997,0,555408.0,1976.540925266904,0.0421038364505945,280,268612.0,0.003527151181923137,280,268612.0
3985.0,281,0,280,3716,3997,0,556808.0,1981.5231316725979,0.040821179190522604,280,268788.0,0.0034196995468168305,280,268788.0
3990.0,281,0,280,3716,3997,0,558208.0,1986.5053380782917,0.04101843933310832,280,269061.0,0.003436224557450576,280,269061.0
3995.0,281,0,280,3716,3997,0,559608.0,1991.4875444839859,0.04148912360432132,280,269346.0,0.0034756550398834453,280,269346.0
4000.0,281,0,280,3716,3997,0,561008.0,1996.4697508896797,0.04222209498615487,280,269604.0,0.003537058016279282,280,269604.0
4005.0,281,0,280,3716,3997,0,562408.0,2001.4519572953736,0.04242879814804192,280,269780.0,0.0035543740939391567,280,269780.0
4010.0,281,0,280,3716,3997,0,563808.0,2006.4341637010675,0.04083147393870444,280,269916.0,0.003420561965453189,280,269916.0
4015.0,281,0,280,3716,3997,0,565208.0,2011.4163701067616,0.000496907718766006,280,270051.0,4.162729089091122e-05,280,270051.0
4020.0,281,0,281,3716,3997,0,566613.0,2016.4163701067616,0.0,281,270187.0,0.0,281,270187.0
4025.0,281,0,281,3716,3997,0,568018.0,2021.4163701067616,0.0,281,270319.0,0.0,281,270319.0
4030.0,281,0,281,3716,3997,0,569423.0,2026.4163701067616,0.0,281,270446.0,0.0,281,270446.0
4035.0,281,0,281,3716,3997,0,570828.0,2031.4163701067616,0.0,281,270568.0,0.0,281,270568.0
4040.0,281,0,281,3716,3997,0,572233.0,2036.4163701067616,0.0,281,270688.0,0.0,281,270688.0
4045.0,281,0,281,3716,3997,0,573638.0,2041.4163701067616,0.0,281,270808.0,0.0,281,270808.0
4050.0,281,0,281,3716,3997,0,575043.0,2046.4163701067616,0.0,281,270924.0,0.0,281,270924.0
4055.0,281,0,281,3716,3997,0,576448.0,2051.4163701067614,0.0,281,271039.0,0.0,281,271039.0
4060.0,281,0,281,3716,3997,0,577853.0,2056.4163701067614,0.0,281,271157.0,0.0,281,271157.0
4065.0,281,0,281,3716,3997,0,579258.0,2061.4163701067614,0.0,281,271361.0,0.0,281,271361.0
4070.0,281,0,281,3716,3997,0,580663.0,2066.4163701067614,0.0,281,271638.0,0.0,281,271638.0
4075.0,281,0,281,3716,3997,0,582068.0,2071.4163701067614,0.0,281,271873.0,0.0,281,271873.0
4080.0,281,0,281,3716,3997,0,583473.0,2076.4163701067614,0.0,281,272024.0,0.0,281,272024.0
4085.0,281,0,281,3716,3997,0,584878.0,2081.4163701067614,0.0,281,272137.0,0.0,281,272137.0
4090.0,281,0,281,3716,3997,0,586283.0,2086.4163701067614,0.0,281,272247.0,0.0,281,272247.0
4095.0,281,0,281,3716,3997,0,587688.0,2091.4163701067614,0.0,281,272355.0,0.0,281,272355.0
4100.0,281,0,281,3716,3997,0,589093.0,2096.4163701067614,0.0,281,272460.0,0.0,281,272460.0
4105.0,281,0,281,3716,3997,0,590498.0,2101.4163701067614,0.0,281,272565.0,0.0,281,272565.0
4110.0,281,0,281,3716,3997,0,591903.0,2106.4163701067614,0.0,281,272670.0,0.0,281,272670.0
4115.0,281,0,281,3716,3997,0,593308.0,2111.4163701067614,0.0,281,272775.0,0.0,281,272775.0
4120.0,281,0,281,3716,3997,0,594713.0,2116.4163701067614,0.0,281,272880.0,0.0,281,272880.0
4125.0,281,0,281,3716,3997,0,596118.0,2121.4163701067614,0.0,281,272980.0,0.0,281,272980.0
4130.0,281,0,281,3716,3997,0,597523.0,2126.4163701067614,0.0,281,273080.0,0.0,281,273080.0
4135.0,281,0,281,3716,3997,0,598928.0,2131.4163701067614,0.0,281,273178.0,0.0,281,273178.0
4140.0,281,0,281,3716,3997,0,600333.0,2136.4163701067614,0.0,281,273273.0,0.0,281,273273.0
4145.0,281,0,281,3716,3997,0,601738.0,2141.4163701067614,0.0,281,273363.0,0.0,281,273363.0
4150.0,281,0,281,3716,3997,0,603143.0,2146.4163701067614,0.0,281,273448.0,0.0,281,273448.0
4155.0,281,0,281,3716,3997,0,604548.0,2151.4163701067614,0.0,281,273533.0,0.0,281,273533.0
4160.0,281,0,281,3716,3997,0,605953.0,2156.4163701067614,0.0,281,273614.0,0.0,281,273614.0
4165.0,281,0,281,3716,3997,0,607358.0,2161.4163701067614,0.0,281,273693.0,0.0,281,273693.0
4170.0,281,0,281,3716,3997,0,608763.0,2166.4163701067614,0.0,281,273768.0,0.0,281,273768.0
4175.0,281,0,281,3716,3997,0,610168.0,2171.4163701067614,0.0,281,273843.0,0.0,281,273843.0
4180.0,282,0,281,3716,3998,0,611573.0,2168.698581560284,0.03546099290780142,281,273918.0,0.002453144278256627,281,273918.0
4185.0,282,0,281,3716,3998,0,612978.0,2173.68085106383,0.04746974428375879,281,273993.0,0.0032838937105562284,281,273993.0
4190.0,282,0,281,3716,3998,0,614383.0,2178.6631205673757,0.05113228412762546,281,274068.0,0.003537263340820918,281,274068.0
4195.0,282,0,281,3716,3998,0,615788.0,2183.645390070922,0.049492632476164276,281,274143.0,0.0034238344225282465,281,274143.0
4200.0,282,0,281,3716,3998,0,617193.0,2188.627659574468,0.050247678642277284,281,274218.0,0.0034760675110668423,281,274218.0
4205.0,282,0,281,3716,3998,0,618598.0,2193.6099290780144,0.0499234263623495,281,274293.0,0.003453636170035737,281,274293.0
4210.0,282,0,281,3716,3998,0,620003.0,2198.5921985815603,0.05097406417023811,281,274368.0,0.0035263178948155022,281,274368.0
4215.0,282,0,281,3716,3998,0,621408.0,2203.574468085106,0.050698161211146,281,274436.0,0.0035072312954297874,281,274436.0
4220.0,282,0,281,3716,3998,0,622813.0,2208.5567375886526,0.05043572561489799,281,274499.0,0.003489076350275811,281,274499.0
4225.0,282,0,281,3716,3998,0,624218.0,2213.5390070921985,0.049487923921416654,281,274559.0,0.003423508690979555,281,274559.0
4230.0,282,0,281,3716,3998,0,625623.0,2218.521276595745,0.03237922828282857,281,274619.0,0.0022399519044180864,281,274619.0
4235.0,282,0,282,3716,3998,0,627029.0,2223.5070921985816,2.258899463252564e-05,282,274675.0,1.5626765747486683e-06,282,274675.0
4240.0,282,0,282,3716,3998,0,628439.0,2228.5070921985816,0.0,282,274735.0,0.0,282,274735.0
4245.0,283,0,282,3716,3999,0,629849.0,2225.6148409893995,0.0353356890459364,282,274791.0,0.0027582848249158615,282,274791.0
4250.0,283,0,282,3716,3999,0,631259.0,2230.5971731448763,0.04492858756120514,282,274846.0,0.0035071013080818112,282,274846.0
4255.0,283,0,282,3716,3999,0,632669.0,2235.5795053003535,0.043766487342767946,282,274901.0,0.003416388391931239,282,274901.0
4260.0,283,0,282,3716,3999,0,634079.0,2240.5618374558303,0.043774252210179436,282,274956.0,0.003416994513292584,282,274956.0
4265.0,283,0,282,3716,3999,0,635489.0,2245.5441696113076,0.04435634332515684,282,275011.0,0.003462432231715827,282,275011.0
4270.0,283,0,282,3716,3999,0,636899.0,2250.5265017667843,0.044644747483371376,282,275066.0,0.003484944904725023,282,275066.0
4275.0,283,0,282,3716,3999,0,638309.0,2255.5088339222616,0.04430981988670617,282,275121.0,0.0034588006372076635,282,275121.0
4280.0,283,0,282,3716,3999,0,639719.0,2260.4911660777384,0.04401710522124988,282,275176.0,0.0034359514883285005,282,275176.0
4285.0,283,0,282,3716,3999,0,641129.0,2265.4734982332157,0.044361224735605005,282,275231.0,0.00346281327198211,282,275231.0
4290.0,283,0,282,3716,3999,0,642539.0,2270.4558303886924,0.04467711223657137,282,275286.0,0.0034874712799004906,282,275286.0
4295.0,283,0,282,3716,3999,0,643949.0,2275.4381625441697,0.044714011341052115,282,275341.0,0.003490351604090855,282,275341.0
4300.0,283,0,282,3716,3999,0,645359.0,2280.4204946996465,0.0442360874676219,282,275396.0,0.003453045124349259,282,275396.0
4305.0,283,0,282,3716,3999,0,646769.0,2285.4028268551237,0.03606305206306829,282,275451.0,0.0,282,275451.0
4310.0,283,0,282,3716,3999,0,648179.0,2290.3851590106005,0.041258853959720225,282,275506.0,0.0,282,275506.0
4315.0,283,0,282,3716,3999,0,649589.0,2295.367491166078,0.043522279113786255,282,275561.0,0.0,282,275561.0
4320.0,284,0,282,3716,4000,0,650999.0,2292.25,0.0833812452946433,282,275614.0,0.0022457171621616066,282,275614.0
4325.0,284,0,282,3716,4000,0,652409.0,2297.2147887323945,0.0942223088684883,282,275664.0,0.002971801718016633,282,275664.0
4330.0,284,0,282,3716,4000,0,653819.0,2302.1795774647885,0.10378417571316344,282,275714.0,0.0034412771751720713,282,275714.0
4335.0,284,0,282,3716,4000,0,655229.0,2307.144366197183,0.10290212218592353,282,275764.0,0.003445904954934876,282,275764.0
4340.0,284,0,282,3716,4000,0,656639.0,2312.1091549295775,0.10416825140531322,282,275814.0,0.0034852096291803237,282,275814.0
4345.0,284,0,282,3716,4000,0,658049.0,2317.073943661972,0.1026795814163221,282,275864.0,0.003447657026453035,282,275864.0
4350.0,284,0,282,3716,4000,0,659459.0,2322.038732394366,0.10261951206945606,282,275914.0,0.0034308166026701566,282,275914.0
4355.0,284,0,282,3716,4000,0,660869.0,2327.0035211267605,0.1030564473096031,282,275964.0,0.003437166781308052,282,275964.0
4360.0,284,0,282,3716,4000,0,662279.0,2331.968309859155,0.10414254947691803,282,276014.0,0.0035070051740401058,282,276014.0
4365.0,284,0,282,3716,4000,0,663689.0,2336.9330985915494,0.04788670444108329,282,276064.0,0.00021739306074290002,282,276064.0
4370.0,283,0,283,3717,4000,0,665102.0,2350.1837455830387,1.2971996926788209e-05,283,276117.0,7.552843234965392e-07,283,276117.0
4375.0,283,0,283,3717,4000,0,666517.0,2355.1837455830387,0.0,283,276172.0,0.0,283,276172.0
4380.0,283,0,283,3717,4000,0,667932.0,2360.1837455830387,0.0,283,276227.0,0.0,283,276227.0
4385.0,283,0,283,3717,4000,0,669347.0,2365.1837455830387,0.0,283,276282.0,0.0,283,276282.0
4390.0,283,0,283,3717,4000,0,670762.0,2370.1837455830387,0.0,283,276337.0,0.0,283,276337.0
4395.0,283,0,283,3717,4000,0,672177.0,2375.1837455830387,0.0,283,276392.0,0.0,283,276392.0
4400.0,283,0,283,3717,4000,0,673592.0,2380.1837455830387,0.0,283,276447.0,0.0,283,276447.0
4405.0,283,0,283,3717,4000,0,675007.0,2385.1837455830387,0.0,283,276502.0,0.0,283,276502.0
4410.0,283,0,283,3717,4000,0,676422.0,2390.1837455830387,0.0,283,276555.0,0.0,283,276555.0
4415.0,283,0,283,3717,4000,0,677837.0,2395.1837455830387,0.0,283,276605.0,0.0,283,276605.0
4420.0,283,0,283,3717,4000,0,679252.0,2400.1837455830387,0.0,283,276655.0,0.0,283,276655.0
4425.0,283,0,283,3717,4000,0,680667.0,2405.1837455830387,0.0,283,276705.0,0.0,283,276705.0
4430.0,283,0,283,3717,4000,0,682082.0,2410.1837455830387,0.0,283,276751.0,0.0,283,276751.0
4435.0,283,0,283,3717,4000,0,683497.0,2415.1837455830387,0.0,283,276792.0,0.0,283,276792.0
